Species,Collection_Date,Count
Saint Louis encephalitis virus,1964.0,2
Keterah orthonairovirus,1964.0,3
Mahogany Hammock orthobunyavirus,1964.0,3
Rinderpest morbillivirus,1964.0,21
Aino orthobunyavirus,1964.0,5
Influenza C virus,1964.0,4
Human alphaherpesvirus 3,1964.0,73
Oyo orthobunyavirus,1964.0,3
Mount Elgon bat ledantevirus,1964.0,11
Mythimna unipuncta granulovirus B,1964.0,306
Apple stem grooving virus,1964.0,2
Hazara orthonairovirus,1964.0,7
African swine fever virus,1964.0,11
Human alphaherpesvirus 1,1964.0,153
Sindbis virus,1964.0,8
Changuinola virus,1964.0,2
Jamestown Canyon orthobunyavirus,1964.0,1
Maguari orthobunyavirus,1964.0,4
Enterovirus B,1964.0,2
Pestivirus C,1964.0,1
Agrotis segetum granulovirus,1964.0,304
Mermet orthobunyavirus,1964.0,6
Tick-borne encephalitis virus,1964.0,3
Getah virus,1964.0,1
Shark River orthobunyavirus,1964.0,4
Powassan virus,1964.0,1
Foot-and-mouth disease virus,1964.0,13
Tahyna orthobunyavirus,1964.0,3
Japanese encephalitis virus,1964.0,4
Main Drain orthobunyavirus,1964.0,2
Avian coronavirus,1964.0,12
Shamonda orthobunyavirus,1965.0,2
Rift Valley fever phlebovirus,1965.0,2
Mythimna unipuncta nucleopolyhedrovirus,1965.0,316
Chikungunya virus,1965.0,1
Lyssavirus rabies,1965.0,10
Hepacivirus C,1965.0,31
Puchong ephemerovirus,1965.0,11
Hepatitis B virus,1965.0,4
Mumps orthorubulavirus,1965.0,9
Alcelaphine gammaherpesvirus 1,1965.0,70
Human coronavirus 229E,1965.0,1
Machupo mammarenavirus,1965.0,4
Cali mammarenavirus,1965.0,4
Human orthopneumovirus,1965.0,1
Bat simplexvirus 1,1965.0,1
Fowlpox virus,1965.0,2
Tick-borne encephalitis virus,1965.0,2
Hughes orthonairovirus,1965.0,6
Monkeypox virus,1965.0,172
Goatpox virus,1965.0,148
Avian coronavirus,1965.0,27
Human mastadenovirus D,1965.0,80
Trubanaman virus,1965.0,6
La Crosse orthobunyavirus,1965.0,4
Tomato aspermy virus,1965.0,5
Turnip mosaic virus,1965.0,1
Heramatsu virus,1965.0,10
Utinga orthobunyavirus,1965.0,6
Kyasanur Forest disease virus,1965.0,2
Le Dantec ledantevirus,1965.0,12
Human alphaherpesvirus 1,1965.0,307
Sango orthobunyavirus,1965.0,2
Pseudaletia alphabaculovirus,1965.0,1
Sugarcane mosaic virus,1965.0,1
Highlands J virus,1965.0,2
Yellow fever virus,1965.0,1
Sheeppox virus,1965.0,1
Eastern equine encephalitis virus,1965.0,1
Crimean-Congo hemorrhagic fever orthonairovirus,1965.0,6
Sindbis virus,1965.0,3
Aura virus,1965.0,2
Saint Louis encephalitis virus,1965.0,1
Dengue virus,1965.0,3
Avipoxvirus pigeon/CAPM V-101/CZE/1965,1965.0,1
Variola virus,1965.0,2
Rotavirus A,1965.0,12
West Nile virus,1965.0,2
Simian adenovirus 15,1965.0,5
Enterovirus A,1965.0,3
Influenza A virus,1965.0,88
Bovine adenovirus F,1965.0,60
Rodent protoparvovirus 1,1965.0,5
Foot-and-mouth disease virus,1965.0,4
Venezuelan equine encephalitis virus,1965.0,6
Qalyub orthonairovirus,1965.0,3
Anhembi orthobunyavirus,1965.0,6
Japanaut virus,1965.0,12
Anopheles B orthobunyavirus,1965.0,3
Fort Sherman orthobunyavirus,1965.0,4
Simian mastadenovirus E,1965.0,72
Ross River virus,1965.0,8
Nkolbisson ledantevirus,1965.0,12
Nyando orthobunyavirus,1966.0,4
Human mastadenovirus E,1966.0,74
Maprik orthobunyavirus,1966.0,6
Sheeppox virus,1966.0,3
Yellow fever virus,1966.0,5
Dera Ghazi Khan orthonairovirus,1966.0,6
Great Island virus,1966.0,11
Variola virus,1966.0,2
Raoultella phage Rpl1,1966.0,270
Enterovirus B,1966.0,3
Dengue virus,1966.0,6
Zika virus,1966.0,5
Bovine alphaherpesvirus 1,1966.0,74
Turnip mosaic virus,1966.0,2
Ntaya virus,1966.0,2
Influenza A virus,1966.0,115
Foot-and-mouth disease virus,1966.0,7
Avian coronavirus,1966.0,25
Spodoptera frugiperda multiple nucleopolyhedrovirus,1966.0,143
Tobacco rattle virus,1966.0,4
Tahyna orthobunyavirus,1966.0,17
Murray Valley encephalitis virus,1966.0,2
West Nile virus,1966.0,2
Potato virus Y,1966.0,3
Rinderpest morbillivirus,1966.0,7
Eggplant mosaic virus,1966.0,3
Human immunodeficiency virus 1,1966.0,4
Tick-borne encephalitis virus,1966.0,9
Crimean-Congo hemorrhagic fever orthonairovirus,1966.0,1
Argentinian mammarenavirus,1966.0,4
Serra do Navio orthobunyavirus,1966.0,8
Punta Toro phlebovirus,1966.0,12
Midway nyavirus,1966.0,12
Enterovirus A,1966.0,13
Vesicular stomatitis virus,1966.0,2
Sathuvachari virus,1966.0,9
Klebsiella phage Kpn35c1,1966.0,269
Andean potato latent virus,1966.0,6
Jamestown Canyon orthobunyavirus,1966.0,4
Rice yellow mottle virus,1966.0,4
Saint Louis encephalitis virus,1966.0,1
MPoko orthobunyavirus,1966.0,4
Tete orthobunyavirus,1966.0,5
Wesselsbron virus,1966.0,1
Grand Arbaud uukuvirus,1966.0,8
Mumps orthorubulavirus,1966.0,3
Almpiwar sripuvirus,1966.0,17
Keterah orthonairovirus,1966.0,6
Suid alphaherpesvirus 1,1966.0,2
Ananindeua orthobunyavirus,1966.0,6
Serratia phage Eta,1966.0,138
Omsk hemorrhagic fever virus,1966.0,1
Pestivirus C,1966.0,2
Bovine fever ephemerovirus,1966.0,1
Kyasanur Forest disease virus,1966.0,1
Influenza C virus,1966.0,2
Venezuelan equine encephalitis virus,1966.0,7
Avian orthoavulavirus 1,1966.0,9
Chikungunya virus,1966.0,5
Kokobera virus,1966.0,2
Urucuri phlebovirus,1966.0,8
Vibrio phage Saratov-12,1966.0,41
Chandipura vesiculovirus,1966.0,5
Onyong-nyong virus,1966.0,2
Canine mastadenovirus A,1966.0,1
Norwalk virus,1966.0,3
Tataguine orthobunyavirus,1966.0,3
Joinjakaka hapavirus,1966.0,19
Punta orthonairovirus,1967.0,3
Simian mastadenovirus A,1967.0,32
Human alphaherpesvirus 1,1967.0,150
African swine fever virus,1967.0,2
Rubivirus rubellae,1967.0,2
Timboteua orthobunyavirus,1967.0,3
Salmonella virus L cII-101,1967.0,70
Candiru phlebovirus,1967.0,8
Enterovirus A,1967.0,5
Influenza C virus,1967.0,13
Salmonella phage MG40,1967.0,72
Foxtail mosaic virus,1967.0,6
Changuinola virus,1967.0,10
Human alphaherpesvirus 2,1967.0,74
Norwalk virus,1967.0,4
Cassava common mosaic virus,1967.0,1
Ross River virus,1967.0,2
Crimean-Congo hemorrhagic fever orthonairovirus,1967.0,12
Foot-and-mouth disease virus,1967.0,18
Sindbis virus,1967.0,3
Equid alphaherpesvirus 4,1967.0,79
Lone Star bandavirus,1967.0,8
Mesocricetus auratus polyomavirus 1,1967.0,12
Western equine encephalitis virus,1967.0,2
Marburg marburgvirus,1967.0,28
Equine encephalosis virus,1967.0,20
La Crosse orthobunyavirus,1967.0,4
Betacoronavirus 1,1967.0,3
Dengue virus,1967.0,1
Kyasanur Forest disease virus,1967.0,4
Avian orthoavulavirus 1,1967.0,2
Escherichia phage Lambda imm21,1967.0,70
Marituba orthobunyavirus,1967.0,4
Eastern equine encephalitis virus,1967.0,1
Human orthopneumovirus,1967.0,7
Kotonkan ephemerovirus,1967.0,22
Venezuelan equine encephalitis virus,1967.0,14
Equine rhinitis A virus,1967.0,1
Epizootic hemorrhagic disease virus,1967.0,10
Mayaro virus,1967.0,2
Kamese hapavirus,1967.0,22
Citrus tristeza virus,1967.0,1
Cherry leaf roll virus,1967.0,1
Ilesha orthobunyavirus,1967.0,4
Minatitlan orthobunyavirus,1967.0,3
Nairobi sheep disease orthonairovirus,1967.0,1
Wesselsbron virus,1967.0,1
Bovine alphaherpesvirus 1,1967.0,2
Influenza A virus,1967.0,168
Carnivore protoparvovirus 1,1967.0,4
Cauliflower mosaic virus,1967.0,1
West Nile virus,1967.0,4
Spodoptera frugiperda multiple nucleopolyhedrovirus,1967.0,141
Equid gammaherpesvirus 5,1967.0,247
Japanese encephalitis virus,1967.0,1
Tick-borne encephalitis virus,1967.0,7
Equid gammaherpesvirus 2,1967.0,389
Enterovirus B,1967.0,2
Avian coronavirus,1967.0,3
Oropouche orthobunyavirus,1967.0,7
Saccharomyces paradoxus virus L-A-1143,1967.0,2
Cache Valley orthobunyavirus,1967.0,8
Western equine encephalitis virus,1968.0,2
Saint Louis encephalitis virus,1968.0,1
Wesselsbron virus,1968.0,1
Malacosoma sp. alphabaculovirus,1968.0,115
Mokola lyssavirus,1968.0,7
Mischivirus D,1968.0,1
Equid alphaherpesvirus 4,1968.0,79
Nyamanini nyavirus,1968.0,12
Venezuelan equine encephalitis virus,1968.0,6
Malacosoma alphabaculovirus,1968.0,1
Canine vesivirus,1968.0,9
Felid alphaherpesvirus 1,1968.0,304
MPoko orthobunyavirus,1968.0,2
Macacine betaherpesvirus 3,1968.0,553
Yellow fever virus,1968.0,1
Akabane orthobunyavirus,1968.0,10
Epizootic hemorrhagic disease virus,1968.0,10
Monkeypox virus,1968.0,178
Madariaga virus,1968.0,2
Norwalk virus,1968.0,11
Aino orthobunyavirus,1968.0,7
European bat 1 lyssavirus,1968.0,17
Oropouche orthobunyavirus,1968.0,9
Nelson Bay orthoreovirus,1968.0,1
West Nile virus,1968.0,3
Human alphaherpesvirus 1,1968.0,1
Variola virus,1968.0,213
Ross River virus,1968.0,4
Citrus tristeza virus,1968.0,2
Enterovirus B,1968.0,2
Bacillus virus CP51,1968.0,442
Influenza A virus,1968.0,1031
Sandjimba virus,1968.0,14
Avian orthoavulavirus 1,1968.0,7
Taterapox virus,1968.0,5
Bovine atadenovirus E,1968.0,60
Vibrio phage Saratov-15,1968.0,58
Bovine fever ephemerovirus,1968.0,5
Great Island virus,1968.0,10
Zika virus,1968.0,3
Porcine circovirus 2,1968.0,2
Tick-borne encephalitis virus,1968.0,9
Kern Canyon ledantevirus,1968.0,1
Keuraliba ledantevirus,1968.0,14
Bhanja bandavirus,1968.0,8
Belem virus,1968.0,4
Benevides orthobunyavirus,1968.0,3
Pata virus,1968.0,10
Human mastadenovirus E,1968.0,38
Rabies lyssavirus,1968.0,1
Toure nyavirus,1968.0,6
Eastern equine encephalitis virus,1968.0,1
African swine fever virus,1968.0,321
Crimean-Congo hemorrhagic fever orthonairovirus,1968.0,16
Louping ill virus,1968.0,1
Foot-and-mouth disease virus,1968.0,10
Quaranfil quaranjavirus,1968.0,13
Yogue orthonairovirus,1968.0,9
Piscine novirhabdovirus,1968.0,8
Avian paraavulavirus 3,1968.0,12
Botambi orthobunyavirus,1968.0,4
Tahyna orthobunyavirus,1968.0,6
Mumps orthorubulavirus,1968.0,3
Inhangapi arurhavirus,1969.0,18
Umatilla virus,1969.0,20
Sakhalin orthonairovirus,1969.0,7
Phnom Penh bat virus,1969.0,2
Saint Louis encephalitis virus,1969.0,1
Bangoran virus,1969.0,14
Warrego virus,1969.0,20
Hepatitis B virus,1969.0,8
Sclerotinia sclerotiorum hypovirus 2,1969.0,2
Birao orthobunyavirus,1969.0,13
Cauliflower mosaic virus,1969.0,1
Wesselsbron virus,1969.0,4
Changuinola virus,1969.0,22
Citrus yellow vein-associated virus,1969.0,4
Cassava common mosaic virus,1969.0,5
Small ruminant morbillivirus,1969.0,17
Brugmansia mosaic virus,1969.0,1
Saphire II virus,1969.0,3
Bovine rhinitis A virus,1969.0,1
Rift Valley fever phlebovirus,1969.0,14
Influenza C virus,1969.0,8
Equid alphaherpesvirus 4,1969.0,80
Bovine fever ephemerovirus,1969.0,6
Venezuelan equine encephalitis virus,1969.0,13
Japanese encephalitis virus,1969.0,2
Cucumber mosaic virus,1969.0,3
Chilibre pacuvirus,1969.0,3
African swine fever virus,1969.0,2
Rubivirus rubellae,1969.0,1
Equid gammaherpesvirus 2,1969.0,155
Enterovirus B,1969.0,5
Tyuleniy virus,1969.0,2
Variola virus,1969.0,2
Charleville sripuvirus,1969.0,9
Great Island virus,1969.0,12
Bluetongue virus,1969.0,22
Influenza A virus,1969.0,111
Anser anser polyomavirus 1,1969.0,6
Dengue virus,1969.0,2
Aedes sollicitans nucleopolyhedrovirus,1969.0,2
Foot-and-mouth disease virus,1969.0,8
Usutu virus,1969.0,1
Influenza B virus,1969.0,11
Cassava alphaflexivirus,1969.0,3
Jutiapa virus,1969.0,2
Porcine circovirus 3,1969.0,1
Kaeng Khoi orthobunyavirus,1969.0,8
Norwalk virus,1969.0,4
Carp sprivivirus,1969.0,1
Rabies lyssavirus,1969.0,3
Avian orthoavulavirus 1,1969.0,7
Lymantria dispar multiple nucleopolyhedrovirus,1969.0,6
Frijoles phlebovirus,1969.0,4
Snowshoe hare orthobunyavirus,1969.0,4
Avian coronavirus,1969.0,5
Cache Valley orthobunyavirus,1969.0,4
Argentinian mammarenavirus,1969.0,2
Ovine mastadenovirus B,1969.0,1
Zika virus,1969.0,2
Human mastadenovirus B,1969.0,78
Zirqa virus,1969.0,6
Lake Chad virus,1969.0,14
Zaliv Terpeniya uukuvirus,1969.0,16
Sunday Canyon virus,1969.0,4
Apple stem grooving virus,1969.0,2
Crimean-Congo hemorrhagic fever orthonairovirus,1969.0,9
Araguari virus,1969.0,7
Yata ephemerovirus,1969.0,23
Human mastadenovirus E,1969.0,62
Pestivirus C,1969.0,1
Murray Valley encephalitis virus,1969.0,1
Lassa mammarenavirus,1969.0,4
Staphylococcus phage 812,1969.0,217
BeAn 157575 virus,1969.0,1
Sindbis virus,1969.0,6
Tick-borne encephalitis virus,1969.0,16
Farmington virus,1969.0,10
Eastern equine encephalitis virus,1969.0,6
Lyssavirus rabies,1969.0,10
Reticuloendotheliosis virus,1969.0,1
Mumps orthorubulavirus,1969.0,9
Calovo virus,1969.0,4
West Nile virus,1970.0,1
Gallid alphaherpesvirus 2,1970.0,85
Enterovirus B,1970.0,7
Influenza A virus,1970.0,91
Ouango virus,1970.0,10
Aeromonas virus 56,1970.0,166
Potato virus Y,1970.0,1
Great Island virus,1970.0,12
Yacaaba virus,1970.0,4
Turkey aviadenovirus 2,1970.0,1
Sandjimba virus,1970.0,10
Avian orthoavulavirus 1,1970.0,2
Bluetongue virus,1970.0,1
Variola virus,1970.0,207
Pelargonium leaf curl virus,1970.0,10
Potato virus V,1970.0,1
Issyk-kul orthonairovirus,1970.0,3
Enterovirus A,1970.0,1
Semliki Forest virus,1970.0,2
Cassava virus X,1970.0,1
Human betaherpesvirus 5,1970.0,320
Cassava frogskin associated virus,1970.0,6
Changuinola virus,1970.0,10
Mumps orthorubulavirus,1970.0,11
Dengue virus,1970.0,4
Campana phlebovirus,1970.0,4
Cassava alphaflexivirus,1970.0,1
Human gammaherpesvirus 4,1970.0,85
Norwalk virus,1970.0,1
Piscine novirhabdovirus,1970.0,13
Rotavirus C,1970.0,1
Equid alphaherpesvirus 3,1970.0,1
Foot-and-mouth disease virus,1970.0,25
Sokoluk virus,1970.0,6
Equid alphaherpesvirus 4,1970.0,79
African swine fever virus,1970.0,2
Vaccinia virus,1970.0,225
Japanese encephalitis virus,1970.0,1
Gallid alphaherpesvirus 1,1970.0,79
Madariaga virus,1970.0,2
Bovine atadenovirus D,1970.0,1
Dhori thogotovirus,1970.0,3
Potato virus X,1970.0,6
Tobacco ringspot virus,1970.0,1
Garba sunrhavirus,1970.0,15
Kolongo virus,1970.0,10
Hughes orthonairovirus,1970.0,4
Bimbo virus,1970.0,12
Batama orthobunyavirus,1970.0,3
Escherichia phage Lambda h434 imm21,1970.0,74
Mokola lyssavirus,1970.0,7
Sakhalin orthonairovirus,1970.0,3
Porcine circovirus 2,1970.0,2
Monkeypox virus,1970.0,178
Human immunodeficiency virus 1,1970.0,2
Gan Gan orthobunyavirus,1970.0,3
Hepatitis B virus,1970.0,72
Powassan virus,1970.0,1
BAC cloning vector pYD-C29,1970.0,6
Cacao phlebovirus,1970.0,11
Mayaro virus,1970.0,3
Rift Valley fever phlebovirus,1970.0,7
Eastern equine encephalitis virus,1970.0,1
Zingilamo virus,1970.0,2
Xanthomonas phage Xp12,1970.0,82
Bangui virus,1970.0,3
Porcine circovirus 3,1970.0,1
Betacoronavirus 1,1970.0,9
European bat 1 lyssavirus,1970.0,2
Fowlpox virus,1970.0,265
Mosqueiro hapavirus,1970.0,23
Bakau orthobunyavirus,1970.0,4
Burdock mottle virus,1970.0,14
Baku virus,1970.0,10
Chobar Gorge virus,1970.0,24
Venezuelan equine encephalitis virus,1970.0,8
Bovine fever ephemerovirus,1970.0,16
Human mastadenovirus C,1970.0,1
Landjia hapavirus,1970.0,23
Sunrhavirus bimbo,1970.0,6
Chicken anemia virus,1970.0,2
Sunrhavirus kolongo,1970.0,6
Cardiovirus B,1970.0,1
Tick-borne encephalitis virus,1970.0,1
Avian coronavirus,1970.0,2
Saint Louis encephalitis virus,1970.0,1
Orf virus,1970.0,5
Pseudomonas virus PhiS1,1970.0,94
Punta Toro phlebovirus,1970.0,4
Wheat streak mosaic virus,1971.0,1
Small ruminant morbillivirus,1971.0,2
Mumps orthorubulavirus,1971.0,11
Epizootic hemorrhagic disease virus,1971.0,10
Phytophthora cactorum alphaendornavirus 3,1971.0,1
Enterovirus D,1971.0,1
Avian orthoavulavirus 1,1971.0,8
Flanders hapavirus,1971.0,5
Sindbis virus,1971.0,4
Phnom Penh bat virus,1971.0,1
Gray Lodge hapavirus,1971.0,19
Rift Valley fever phlebovirus,1971.0,7
Enterovirus B,1971.0,7
Felid alphaherpesvirus 1,1971.0,76
Western equine encephalitis virus,1971.0,8
Monkeypox virus,1971.0,361
Alphacoronavirus 1,1971.0,10
Phytophthora cactorum alphaendornavirus 1,1971.0,1
Phytophthora cactorum alphaendornavirus 2,1971.0,1
Porcine circovirus 2,1971.0,2
Avian coronavirus,1971.0,28
African horse sickness virus,1971.0,2
Crimean-Congo hemorrhagic fever orthonairovirus,1971.0,3
Bunyamwera orthobunyavirus,1971.0,5
Kyasanur Forest disease virus,1971.0,1
Human mastadenovirus E,1971.0,38
Bwamba orthobunyavirus,1971.0,14
Eastern equine encephalitis virus,1971.0,14
Cache Valley orthobunyavirus,1971.0,4
Caimito pacuvirus,1971.0,9
Tick-borne encephalitis virus,1971.0,10
Agrobacterium virus 7-7-1,1971.0,254
Ledantevirus barur,1971.0,5
Salmonid novirhabdovirus,1971.0,2
Human gammaherpesvirus 8,1971.0,6
Ross River virus,1971.0,2
Argentinian mammarenavirus,1971.0,6
Piscine novirhabdovirus,1971.0,7
Louping ill virus,1971.0,1
Lumpy skin disease virus,1971.0,4
Lymantria dispar multiple nucleopolyhedrovirus,1971.0,159
Escherichia virus Qbeta,1971.0,12
Human alphaherpesvirus 2,1971.0,2
Eidolon helvum simplexvirus 1,1971.0,3
Pokeweed mosaic virus,1971.0,1
Maize mosaic nucleorhabdovirus,1971.0,6
Thiafora orthonairovirus,1971.0,6
Orthobunyavirus sp.,1971.0,6
Bubaline alphaherpesvirus 1,1971.0,2
Citrus tristeza virus,1971.0,14
Abu Hammad orthonairovirus,1971.0,3
Itaituba phlebovirus,1971.0,9
Ingwavuma orthobunyavirus,1971.0,1
Semliki Forest virus,1971.0,2
Bobaya virus,1971.0,3
Influenza C virus,1971.0,4
Dengue virus,1971.0,12
Duvenhage lyssavirus,1971.0,18
African swine fever virus,1971.0,327
Aniva virus,1971.0,7
Influenza A virus,1971.0,156
Japanese encephalitis virus,1971.0,1
Foot-and-mouth disease virus,1971.0,9
Bluetongue virus,1971.0,10
Vibrio virus nt1,1971.0,810
Strawberry latent ringspot virus,1971.0,2
Tamdy orthonairovirus,1971.0,11
Bovine atadenovirus D,1971.0,1
Tataguine orthobunyavirus,1971.0,12
Bovine fever ephemerovirus,1971.0,2
Ife virus,1971.0,12
Fowl aviadenovirus D,1971.0,36
Khasan virus,1971.0,4
Cowpox virus,1971.0,180
Oropouche orthobunyavirus,1971.0,18
Enterovirus A,1971.0,20
Saint Louis encephalitis virus,1971.0,1
Saint Floris virus,1971.0,4
Saguinine gammaherpesvirus 1,1971.0,96
Batai orthobunyavirus,1971.0,8
Suid alphaherpesvirus 1,1971.0,2
Chim orthonairovirus,1971.0,1
Norwalk virus,1971.0,19
Okhotskiy virus,1971.0,10
Venezuelan equine encephalitis virus,1971.0,9
Wesselsbron virus,1971.0,1
Rotavirus A,1971.0,12
Cassava frogskin associated virus,1971.0,2
Cassava virus X,1971.0,8
Equine encephalosis virus,1971.0,20
Salanga phlebovirus,1971.0,8
Soybean yellow common mosaic virus,1971.0,4
Cucumber green mottle mosaic virus,1971.0,4
Shuni orthobunyavirus,1971.0,4
Marmot herpesvirus 1,1971.0,89
Johnston Atoll quaranjavirus,1972.0,14
Fowl aviadenovirus E,1972.0,2
Okhotskiy virus,1972.0,12
Rift Valley fever phlebovirus,1972.0,5
Bubaline alphaherpesvirus 1,1972.0,140
Epizootic hemorrhagic disease virus,1972.0,18
Small ruminant morbillivirus,1972.0,1
Equine mastadenovirus A,1972.0,62
Japanese encephalitis virus,1972.0,2
Bunyamwera orthobunyavirus,1972.0,7
Influenza A virus,1972.0,275
Neophasia alphabaculovirus,1972.0,1
Avian coronavirus,1972.0,22
Kyasanur Forest disease virus,1972.0,1
Foot-and-mouth disease virus,1972.0,17
Human orthopneumovirus,1972.0,2
Great Island virus,1972.0,10
Wad Medani virus,1972.0,12
Tataguine orthobunyavirus,1972.0,3
Punta Toro phlebovirus,1972.0,12
Termeil virus,1972.0,4
Oita ledantevirus,1972.0,11
West Nile virus,1972.0,1
Bovine fever ephemerovirus,1972.0,1
Ilesha orthobunyavirus,1972.0,4
Rabies lyssavirus,1972.0,13
Porcine circovirus 2,1972.0,2
Norwalk virus,1972.0,13
African swine fever virus,1972.0,2
Equid gammaherpesvirus 2,1972.0,237
Variola virus,1972.0,3
Bovine gammaherpesvirus 6,1972.0,158
Turlock orthobunyavirus,1972.0,8
Cuiaba sripuvirus,1972.0,14
Fowl aviadenovirus D,1972.0,18
Citrus tristeza virus,1972.0,4
Avalon orthonairovirus,1972.0,6
Venezuelan equine encephalitis virus,1972.0,5
Ross River virus,1972.0,3
Rinderpest morbillivirus,1972.0,21
Lumpy skin disease virus,1972.0,1
Potato virus Y,1972.0,1
Lymantria dispar multiple nucleopolyhedrovirus,1972.0,2
Pestivirus C,1972.0,1
Powassan virus,1972.0,1
Arumowot phlebovirus,1972.0,8
Escherichia virus T4,1972.0,276
Nique phlebovirus,1972.0,8
Pike fry sprivivirus,1972.0,10
Wesselsbron virus,1972.0,1
Chrysodeixis includens nucleopolyhedrovirus,1972.0,150
Sakhalin orthonairovirus,1972.0,6
Akabane orthobunyavirus,1972.0,2
Enterovirus A,1972.0,1
Main Drain orthobunyavirus,1972.0,4
Bakau orthobunyavirus,1972.0,4
Choristoneura diversana nucleopolyhedrovirus,1972.0,150
Baku virus,1972.0,24
Hughes orthonairovirus,1972.0,6
Mopeia mammarenavirus,1972.0,5
Ungulate protoparvovirus 1,1972.0,3
Drosophila C virus,1972.0,2
Mumps orthorubulavirus,1972.0,6
Artashat orthonairovirus,1972.0,4
Equine torovirus,1972.0,8
Bluetongue virus,1972.0,5
Tick-borne encephalitis virus,1972.0,3
Neophasia sp. alphabaculovirus,1972.0,144
Saint Louis encephalitis virus,1972.0,1
Dengue virus,1972.0,8
Sindbis virus,1972.0,4
Lassa mammarenavirus,1972.0,4
Parechovirus C,1972.0,12
Equid alphaherpesvirus 1,1972.0,1
Ateline alphaherpesvirus 1,1972.0,138
Ledantevirus oita,1972.0,5
Lepidopteran ambidensovirus 1,1972.0,4
Paramushir virus,1972.0,4
Human gammaherpesvirus 8,1972.0,6
Minto sawgrhavirus,1972.0,11
Crimean-Congo hemorrhagic fever orthonairovirus,1972.0,3
Chim orthonairovirus,1972.0,6
Yokapox virus,1972.0,372
Andean potato mottle virus,1972.0,2
Poa semilatent virus,1972.0,7
Murray Valley encephalitis virus,1972.0,1
Enterovirus B,1972.0,13
Norwalk virus,1973.0,6
Triniti orthobunyavirus,1973.0,3
Oropouche orthobunyavirus,1973.0,3
Trichomonas vaginalis virus 3,1973.0,2
Potato virus V,1973.0,1
Sripur sripuvirus,1973.0,18
Yellow fever virus,1973.0,3
Staphylococcus phage 456,1973.0,73
